PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,sample_idx,geo_accession,singlecellprobability,submission_year
-184.32701,39.63278,-2.6603274,-124.30674,89.75804,-117.91545,26.509796,51.72062,-64.21972,2.3539472,-11.033414,-43.368153,-22.99165,-41.480316,-18.719692,-46.521538,-50.765118,12.839262,82.73841,-80.58424,40.5067,50.67937,-68.01773,14.31339,52.44152,3.7591155,-44.93046,-6.588309,24.36616,-15.121553,-20.796633,16.032322,26.55202,20.760199,0.7337507,15.167689,-5.332437,-14.623541,-14.184694,20.401424,-6.910019,-23.998562,-6.1590924,-7.172452,-14.903195,3.3864226,8.986791,-5.6455483,-10.589425,5.75932,897368,GSM7850399,0.004181857332882786,2023
-184.22089,43.794346,122.94973,-178.22963,11.577333,-28.712212,-75.272606,-59.65911,-11.0323925,-48.33751,46.048985,-62.390522,17.490255,19.099016,-24.898294,-0.9779161,31.198229,-49.061165,-6.49173,-29.478344,1.1192331,-21.778185,13.052605,-21.531261,-11.707582,-11.697852,-12.129584,4.972984,-43.61144,-31.450333,6.539114,-47.575916,-10.438967,-17.537064,7.5542784,18.292078,5.039289,18.680435,4.6505013,4.4655614,13.460733,16.534016,27.386658,-3.5043352,4.163023,16.030684,-0.87280256,20.859573,14.121236,20.68692,897634,GSM7851749,0.009714502004961389,2023
-185.84229,38.88558,89.187965,-198.91461,23.318577,-21.772127,-71.55175,-42.15876,12.4293165,-41.938423,45.337303,-80.78596,9.11826,-3.5046563,-48.412758,0.74440914,24.479053,-43.44237,5.262124,-26.20671,0.12539394,-22.578846,14.432142,-25.062029,-12.802948,-16.904585,-12.316068,7.167051,-41.767204,-34.336914,6.7943044,-48.300423,-20.452557,-14.396804,12.62031,22.599413,6.808162,13.108237,15.701035,3.0278354,11.658207,15.407869,22.231789,5.1670723,9.437051,23.210272,2.224567,25.455051,11.445361,22.028788,897681,GSM7851796,0.005984021670846914,2023
-172.8568,-186.31297,-14.075486,-91.57286,51.446423,99.52689,-7.971112,29.869333,2.036525,-42.27894,5.3018427,3.1826296,-12.624237,-37.763035,5.0191073,-27.485771,-36.89726,-29.689575,-21.257929,27.957062,-49.53136,-5.9909806,-32.991074,9.772826,8.975615,-29.237932,-22.646832,13.324895,-14.6086035,25.897566,-24.633966,19.153267,12.942754,10.497004,-1.9864928,-76.46093,-10.053298,2.6950028,-18.569185,-18.44142,-14.74369,-2.0012686,-9.159125,18.222435,22.770735,20.936256,16.893044,-6.156191,-4.5594354,-14.663638,897713,GSM7852192,0.014003805976240706,2023
-181.96672,-142.95311,-13.314164,33.626064,-48.650856,18.849895,58.34848,78.5907,-41.813217,19.322775,-4.661898,8.453285,1.2548302,58.600147,14.819874,0.9563976,57.638935,2.653874,15.481297,-20.139174,22.056536,21.955322,-7.94863,-29.098566,-21.226488,-10.588319,-10.295966,11.590305,6.785659,7.3876576,18.891514,7.935554,-15.007975,-24.77483,14.2759905,-5.201353,-15.322245,-18.453127,-22.431267,25.102634,6.3297434,22.684145,-10.339857,-18.69761,18.400196,-28.206348,3.6713154,-0.7435118,6.1636195,-14.772983,897739,GSM7852595,0.0,2023
-185.583,-137.71524,-78.20577,56.170986,-63.291927,-52.837948,35.983414,80.80597,17.523409,17.077942,-2.9031882,-7.96272,-13.87233,-8.997992,-5.201369,5.6539264,25.103865,-7.6296887,19.703253,20.991323,1.9112271,-27.572874,-30.027632,-6.1788573,44.841793,17.77638,-0.73557013,-27.146784,-13.248632,-24.15758,12.480622,0.7821605,10.340932,-11.824024,-6.442918,13.2992935,13.31075,-17.473797,-2.8397129,2.3908422,1.5296172,30.025036,-1.0336499,5.5239944,-7.5535636,-14.691247,-12.531842,40.72717,-14.542888,-16.943972,898068,GSM7854680,0.00043027580674330474,2023
-58.070293,163.43008,-90.482346,154.02864,-6.855081,37.154335,22.328293,-52.802284,-72.71424,43.87059,86.17918,43.533535,98.10306,-5.577795,-16.899693,-10.269892,-4.5181627,20.585009,23.257923,14.99407,-38.406704,-17.8924,25.947456,-19.649382,-3.7280807,-23.468254,-12.248903,21.960855,-6.45864,-9.234525,25.825167,-7.680727,12.358648,17.29582,9.314265,3.9260674,7.8285155,30.485296,18.415726,17.80873,31.631784,7.3483243,3.603338,5.480703,7.969877,24.647047,8.821789,-5.068561,-4.836414,-12.99994,898197,GSM7855612,0.006523342133347468,2023
-159.57576,19.88269,173.677,-163.60269,32.564434,-28.931074,17.188854,25.502234,32.227604,-14.190112,43.122124,-109.17747,-13.623511,-75.732796,-68.470345,-3.3823247,28.065168,7.397835,11.874618,-11.833192,-47.328148,24.917484,19.990667,-54.778763,40.44814,17.764853,82.433304,-25.293951,40.79534,-11.841199,8.123465,21.78748,25.869175,15.266956,-2.1487286,0.4128102,-0.60909975,16.740095,-0.5337417,31.204365,15.614408,29.836071,-20.089582,25.193651,65.69359,-10.853605,-9.330311,-4.4986196,26.798979,13.795393,898397,GSM7864804,0.0645821748769781,2023
-146.29926,-129.85028,-14.119366,-48.197735,-106.24695,47.127552,59.20548,9.738998,101.11902,-28.192993,28.198225,-110.05706,-21.886683,-77.40994,-130.44742,-10.932981,20.995167,3.740645,54.583046,9.154481,-22.922808,10.6458025,-17.80537,18.020576,-38.48589,-7.2643795,-1.0181885,24.12468,-0.50727624,14.400012,-3.3430827,12.754166,-14.334586,22.055862,12.277153,-8.475824,5.2124467,13.2290325,39.76027,-17.054346,-8.862051,-8.750645,12.683093,-39.931023,-31.295952,12.049984,10.9421425,-3.2401383,10.528203,-27.232935,898431,GSM7865223,0.004447720754388826,2023
51.711758,-114.68803,-25.809673,-4.035532,-23.844145,59.171013,84.774635,-15.2224045,125.994835,-17.062016,34.820694,-92.882675,-25.62471,-96.99664,-113.14325,-16.79666,27.504944,20.73255,24.562098,-35.023674,-34.77003,6.778668,-15.383963,15.834734,-45.128735,-10.39246,7.319767,34.07546,-3.1582553,-4.4171963,-12.426875,2.2020621,0.28767174,32.79784,3.2295232,-11.76273,-7.615323,14.911914,23.938217,-15.628959,-2.8068328,-7.3881283,11.986857,-38.56988,-34.875954,2.901131,14.421653,-16.00963,4.4204273,-19.181767,898436,GSM7865228,0.454613775834836,2023
-186.73013,-159.35788,-57.902313,31.753288,-105.457375,59.073307,37.804077,14.627748,0.07904868,-0.50932986,-12.887283,-20.121592,-37.317074,-12.178025,-6.320075,4.6950674,8.89666,-13.676369,11.336228,21.089304,-4.3347073,-3.0975752,-42.45595,-23.184462,9.242557,27.013678,18.773272,20.41135,-28.612694,-3.2067955,4.62133,-0.46575454,7.943398,-10.632298,10.989853,28.524029,11.466331,16.62164,4.094623,15.788469,8.796165,2.1859736,-11.998754,0.22948949,-0.1198872,5.117101,11.340927,14.379267,-18.341423,-1.3651427,898589,GSM7865882,0.005875009545824673,2023
59.37479,-2.4462833,97.64445,48.981636,94.260925,9.12563,-16.06681,-87.80305,58.155952,26.237858,77.0792,55.57351,-35.38292,-47.17942,-18.661379,11.390601,-9.750393,19.108757,-24.664743,-64.493416,5.2511144,-16.65578,24.659342,-17.137304,-1.6094344,-22.713484,-2.3553758,65.16481,-9.715842,32.496246,33.90621,6.2903957,59.572506,61.53201,-12.022914,-0.9129067,-2.83005,29.315031,-36.5649,16.137394,-9.411269,75.82483,23.15963,-61.3498,-29.664824,37.64503,-39.18759,83.63779,-18.898788,18.123665,898623,GSM7866269,0.265283591917412,2023
-172.65488,185.82286,-108.87186,-30.269712,-54.048668,16.168621,-14.3134775,7.296635,5.6193285,-27.13462,-3.751092,-27.945993,24.122396,-7.0479956,-6.7546225,55.507362,-43.08744,12.236187,-49.337784,12.161128,-5.0275035,-5.60249,-22.427166,-4.928515,43.99219,-6.7290163,8.112616,23.104494,3.3813846,65.47715,-5.948713,11.866055,-60.3804,-36.942062,-39.13456,27.07156,1.3522252,-29.280245,-37.135,-35.83313,-6.528163,33.506443,15.605428,-8.57166,-27.687357,-7.475425,-15.831588,-7.0286202,0.6215977,11.059795,899449,GSM7870228,0.007554449583152929,2023
-173.09174,188.2386,-79.60693,-31.118,-84.17538,21.592827,7.989159,12.004626,-13.4001255,-9.3847475,7.4815073,-38.047333,62.488377,-13.913811,25.712563,31.897703,-25.173481,8.86138,-53.565678,2.7796605,0.9664643,-2.426062,-9.61826,6.7143703,32.318394,-16.859377,10.139434,15.324075,-7.358076,47.982388,-14.812021,14.535006,-49.366158,-42.34217,-42.392677,24.28923,9.096436,-20.279545,-33.191395,-43.370495,-2.5877693,42.14029,12.290364,-9.272798,-18.407675,-2.9469097,-19.408354,-5.9798183,3.462204,23.890862,899462,GSM7870241,0.0,2023
-157.38278,64.61158,190.95618,3.8566031,95.7197,-28.11007,-80.343185,62.178616,3.2169647,-14.999067,-54.019688,-41.571087,27.885511,1.5375938,4.70683,-15.94789,-28.789684,-33.716225,-8.603586,-2.3175337,-1.9329882,-31.479101,57.24644,-7.49752,35.035553,-18.98094,-5.8063226,39.036484,6.648375,29.71635,5.6698956,6.7392097,-3.405029,-33.29398,13.869322,-31.094275,-8.409466,61.215332,-15.670043,-0.6654749,2.2687716,13.5981865,14.977217,0.8708488,-0.9730092,-21.070015,36.170876,0.7697959,20.00807,-0.13149491,899686,GSM7870858,0.17273414134889875,2023
-179.83818,-77.709656,65.289474,-43.980427,-156.43796,17.116264,18.799698,-18.466225,51.01766,-40.898014,14.364321,-66.70961,6.393617,-16.772339,-55.35238,-8.002083,1.1258312,17.738554,24.723778,-8.376953,24.720089,16.956814,16.738338,24.950378,-34.099934,-28.22407,-27.216846,44.262993,-24.912514,2.4558582,-22.604872,11.988757,-15.342007,22.135157,17.093538,0.021692403,-10.663442,17.117296,31.145763,15.907092,-21.180088,-14.925096,21.34804,-38.209766,-11.106224,0.6387213,-4.0475802,-3.2147284,3.0230086,0.6730634,899743,GSM7871146,0.00755041416311595,2023
-183.0122,-130.16725,-53.9662,-5.97138,-58.598087,33.263805,-28.035236,32.023613,46.342648,-7.2641325,34.51106,-13.820018,0.4532473,3.7240243,-3.1420033,33.320618,30.876415,18.909134,27.966536,16.18363,21.376131,-2.8471084,-4.926979,-21.733185,-19.623823,-6.973867,-4.8785696,15.919832,24.63463,-24.551422,-36.2844,8.523675,-6.408741,2.2479446,8.030667,1.7930994,1.2916794,-10.560618,48.513924,37.4871,8.410655,53.878063,23.417368,-25.317408,-7.307533,17.954144,43.488304,-48.78686,-35.069717,-1.8851303,899950,GSM7872506,0.04649377389571891,2023
-97.15081,-67.62224,16.57362,205.4572,44.07972,-29.792,-49.098667,12.487732,-61.53539,-36.38926,24.814152,44.314392,0.35118422,-8.244258,-3.8901222,-9.80301,20.91785,-10.429154,34.62128,53.46118,50.26958,-29.72024,22.717373,26.134928,24.454496,-4.8614745,35.520935,-23.63048,-1.285918,9.461547,47.092842,-1.8320602,-37.98108,-34.917038,11.787883,7.9869137,5.708699,4.6476116,16.57749,8.253111,-14.107031,7.137993,17.289806,57.72149,35.73638,37.020016,-37.14846,-7.9709477,24.93994,-0.6182826,900079,GSM7874494,0.0046888716232678825,2023
-180.29033,-101.51593,85.26533,-96.872,-71.4589,95.47805,23.152964,4.5532026,-25.681852,-72.29646,-7.3870406,19.605335,39.67201,6.7953396,-30.68718,26.501265,17.583582,47.97165,-14.14943,23.970629,-15.09899,57.825294,-7.44847,12.483925,2.1679664,-12.077631,19.553522,27.28943,-5.2943325,7.337444,-12.572473,14.507072,-4.199039,9.356613,-1.3688179,-3.861528,-2.994033,19.866596,13.9416,-7.8044767,-5.9164014,2.7469873,24.087536,-19.246801,2.5629163,20.92438,-1.2040722,-10.497023,11.911817,10.002081,900111,GSM7874573,0.06167820825961299,2023
-174.63013,-157.9893,6.3947043,-28.39483,-64.27755,99.56938,69.68072,48.25485,-36.397896,-32.381477,-34.81786,30.603666,-48.306625,-44.019024,-20.866524,-53.19289,-92.54104,-22.385197,-60.25936,-1.2398732,-22.581074,-18.552542,-1.6907266,-25.315197,-12.420865,-37.923607,-6.838463,-44.594654,-24.022533,-22.311176,14.125979,-29.875828,1.3942183,-26.443834,-4.990896,29.010012,23.51701,-15.785625,-16.013193,26.110529,3.980879,0.9745237,-5.6233897,-30.203323,-11.574639,-10.836951,-18.93646,-10.144938,-3.5113816,-9.515646,900769,GSM7882526,0.011137776400069362,2023
-185.3078,10.866472,-101.97819,-12.934184,-34.855194,22.960781,-27.103336,-7.7195606,30.033815,8.160536,-6.8840065,-19.023647,-74.21012,54.54782,29.645155,110.53391,-36.48306,-38.812786,-0.18073699,-0.5771465,2.820785,17.032532,-8.571653,-21.150394,-10.790869,-7.8911557,2.9867814,-8.616199,-32.440113,-35.78452,50.983395,18.285254,23.77052,11.503564,-10.975134,-48.258583,-3.1103542,3.4222903,-8.852696,2.2941306,-7.3705497,-1.0537536,-25.136637,12.710302,8.417832,5.4529805,22.929522,14.861698,0.95034605,-47.583546,900793,GSM7882568,0.0016619247097538325,2023
-163.15851,-140.98387,-10.413581,-9.016709,-73.856125,90.004456,8.386038,1.0745045,18.472776,-1.9504076,-12.517512,-27.685892,-0.033346377,-11.17674,11.991188,29.938839,13.050197,24.89838,-16.735962,-10.959371,28.403748,12.665393,-4.4295254,4.983539,7.7296352,29.533455,11.214944,1.7693214,-9.619012,3.6692712,-12.1747,-4.685905,4.4935675,25.283575,10.082932,-6.8543177,6.6057353,-13.96013,51.564938,28.350307,6.800073,-7.1789937,19.489906,-16.967478,-8.479143,8.296947,0.4663449,-23.078863,-14.243302,14.542075,900848,GSM7882995,0.005575860995283584,2023
-181.8559,-108.911804,-49.47444,3.6765046,-61.620255,-83.408905,-29.671404,26.773735,38.216957,-23.303873,-0.9333245,-3.595673,21.794569,-17.399097,34.974766,25.864555,11.21666,6.2273645,0.20898463,22.147583,7.4867706,-22.236237,-17.62076,-7.679333,6.3053293,-1.4605445,-5.419916,-6.7370825,-34.484764,-2.105912,1.8929676,-11.4858675,-5.9018846,-14.068595,-9.947369,-11.813547,32.108322,23.320557,-28.140818,7.8923917,20.757551,-31.958107,5.7140155,-3.6512883,24.451189,4.8457537,-6.2308226,2.4229465,17.491144,11.1658945,900948,GSM7883516,0.0046789913870216165,2023
-153.15535,107.89473,87.16405,3.6328695,-176.31999,-71.619804,37.89682,-39.179916,19.726643,-60.040993,26.828682,-37.38222,-31.053375,7.8421307,-21.913046,-5.657073,18.15101,-38.13728,-21.78618,14.38069,-26.786179,43.4939,42.80458,60.136185,26.671625,20.453762,-79.06683,27.255974,9.819303,37.78854,-3.2091575,-20.444645,6.0918937,-11.658812,24.791573,30.053228,17.838577,-9.6435795,-23.374624,4.936403,-1.822271,-39.15499,-9.435355,8.31527,-37.81224,11.4276495,-22.17808,-16.99436,28.125362,46.536514,900984,GSM7883629,0.0,2023
-166.47408,-125.120346,7.442049,-25.749956,22.727451,-12.3580675,-87.60649,-96.44979,56.28791,43.04497,-16.122398,-4.5830784,11.505869,-15.311812,-23.513357,-19.00466,5.1933503,11.595209,42.893032,-8.955396,-32.74341,23.69829,8.644363,-14.845313,-28.213137,-0.94081724,2.6369014,16.39469,11.394406,30.6023,32.370163,3.1328058,10.877492,-3.593341,-16.811357,20.34224,15.283688,2.0640981,-12.0603485,25.74898,-12.909762,-25.142578,-21.481947,18.975065,5.769818,-29.192434,-12.4136715,-4.3765774,-7.666427,14.960043,901302,GSM7885606,0.005942319157974681,2023
-163.79364,-100.23513,-32.860992,49.999474,-128.0264,-36.698944,-5.205768,3.3408046,45.016666,-29.0347,14.661117,-34.585148,-0.90081644,-9.62085,30.052467,15.81417,13.177546,9.281079,-10.104481,1.0595328,18.90679,-8.592116,-1.623659,5.3137555,16.775322,-17.773134,-7.0677724,-11.968163,-34.2126,-9.486184,7.14098,-11.778098,0.5346534,6.3309746,1.5790296,5.8810716,-3.3696578,6.8122163,11.667872,7.610349,-4.131078,-10.129788,14.193476,-5.6185174,-17.114273,-17.044838,-42.12065,-13.375906,1.4391946,6.7253532,901827,GSM7888368,0.03868991820373537,2023
-168.34149,226.45033,-211.81226,-59.09834,23.040255,62.201637,-4.8113937,62.488792,48.19064,-30.03211,-14.660955,-3.5082848,-4.20985,-38.024353,7.4404764,-37.092983,30.142519,9.620546,-3.2994733,18.397604,31.800835,-9.113001,-3.7218707,1.3346008,-20.435303,0.38260162,21.922333,-19.149033,28.520372,-9.507638,8.086614,6.9891334,7.3914757,15.885899,10.09355,13.662308,-5.6784344,33.924046,14.487084,2.5980632,-18.97177,-11.740532,-11.37132,-8.789045,1.7690278,-0.93537956,7.0985365,14.894687,-3.6876094,3.6181715,901839,GSM7888959,0.0008197952018901409,2023
-110.17853,-71.56593,-107.27885,-9.294185,115.44988,-50.401867,6.4871225,63.7898,-37.729748,-82.14572,148.9166,-61.937508,-46.327915,54.135838,31.503204,-34.33015,-20.805346,120.69762,19.489914,34.765453,-42.371433,-22.623215,24.20173,-5.2647867,-51.55624,30.255379,8.326133,-9.509606,-19.230118,11.714926,-22.976717,-1.2266153,3.9102297,1.3454204,-15.229257,21.118565,-2.5637503,11.272575,-37.183643,2.905219,-9.055958,-19.144442,-35.915318,-13.835146,-10.10269,33.985203,-16.335407,-17.163015,2.4054503,-3.2745314,901903,GSM7889123,0.0012956084806571627,2023
-138.52898,58.23333,-97.92049,95.72731,-91.55488,33.43139,50.98591,32.771538,-12.661652,96.344894,29.630247,-47.068153,8.21228,18.552565,22.820911,32.095715,-16.358963,-25.537844,9.444947,-40.456364,-14.670515,30.895779,-15.046854,51.797054,-52.477726,-3.4829562,13.290553,-23.58507,8.248723,69.30326,-43.49691,-23.776537,-4.3328896,-8.616216,-17.94983,15.772439,18.055454,9.645846,11.74435,8.679082,32.56709,11.938826,-0.49547032,10.566,13.97345,-2.0065627,-6.1788116,10.679897,28.871878,7.72465,902230,GSM7890737,0.05386319645727364,2023
-165.7026,-139.0571,-85.85875,33.19317,-18.700363,-46.202255,25.674368,65.54501,5.6475964,-42.352615,16.48123,26.516142,-17.36189,-39.140423,27.109612,20.52928,12.879681,1.1009407,25.252275,14.657274,-6.1484485,-42.527344,-24.729319,-0.4850474,46.068684,4.566614,-8.943822,-6.049001,-5.0081596,-9.655331,19.598183,-9.822627,4.070123,-31.810308,-5.913688,9.048088,10.88283,-22.309895,-1.6222527,-9.455472,11.474663,47.47901,10.6081705,16.586477,-13.997335,-10.484078,-36.373318,19.689655,-3.4272218,-43.829838,902290,GSM7890821,0.0024711932358467575,2023
-168.00397,-140.00096,-64.81897,5.0774884,12.821416,-36.11364,-88.178215,4.4191294,45.264427,-29.67402,26.233215,11.568955,29.385973,-30.980024,32.120476,-0.35226762,-13.500133,11.605623,7.341397,27.85887,20.263615,-1.7270021,16.832417,24.96039,-0.34818286,-22.05809,9.624078,-28.314812,-2.451394,10.294547,0.9931487,-3.80293,-4.5425,-11.543558,-10.75376,-23.916355,14.117952,17.188202,-18.152294,-10.788939,17.190924,9.449539,-5.3634267,3.6511066,-11.0787,4.7841625,4.3893485,-15.509757,37.65786,20.417545,902344,GSM7890988,0.008797507054560061,2023
-177.1782,-129.29472,-29.70729,20.25603,-77.18123,-29.364138,-25.74053,11.153522,27.84434,-33.573868,10.888676,-3.723336,-7.795374,-13.431478,44.75479,16.870977,4.85708,9.186494,21.82188,10.414179,28.484266,-29.21966,-21.76386,-9.384655,25.26072,-2.1042619,2.0832925,0.6696392,-31.613117,-11.700279,-0.7837073,-21.296696,-4.1057057,-14.461479,-7.1701818,-1.5821748,12.463112,0.19212466,-14.642479,11.926137,0.12705033,-13.115657,22.09056,-22.123167,25.237541,-5.9420233,-11.24522,-6.331865,-21.353369,-14.61791,902348,GSM7890992,0.010710879489462618,2023
-156.18321,-103.47987,-41.371475,75.36378,-77.53222,-25.660406,-4.482119,41.040905,49.77584,67.70006,-15.595998,-32.45608,3.456308,52.848217,-13.303177,-18.056519,38.623272,20.785131,-10.034062,-19.537107,12.66486,-7.9461446,-6.5706716,15.9436245,11.826123,1.6678556,6.982167,-6.5632353,-7.2665153,-17.58147,17.41524,-10.616542,-20.382137,-1.8503565,-4.863303,0.4670422,1.0997887,1.5071775,17.328932,-5.196981,4.247464,-11.619024,7.7401395,0.65168065,-11.228598,-10.48574,-39.352455,-9.701947,-5.640015,3.2605891,902378,GSM7891022,0.027749366467722185,2023
152.12225,50.2538,-28.929794,159.2675,136.58379,-13.407382,-54.60131,-85.22073,-28.203115,-25.949444,18.27955,39.511967,-59.642136,-14.715124,-11.072402,51.647324,-45.055637,10.668434,-0.90140927,13.541768,42.19511,-34.10015,13.535946,7.2377377,-10.631188,-26.895771,0.63916135,-5.218011,11.856308,-5.398831,5.01837,-8.275607,-9.894893,-17.606085,10.925624,-21.26847,1.6899425,1.3481998,28.92173,-7.709614,-23.370474,-10.153046,1.421949,16.444012,31.978567,0.08472153,-17.500809,12.150283,25.583376,15.008632,902665,GSM7892275,0.2538561958645347,2023
-155.57246,-86.05145,-64.404144,77.04443,-32.696392,-104.4234,55.379803,85.67918,-22.282263,60.051872,7.0834427,2.3533733,-7.032397,63.014202,-2.3318872,-19.700777,25.70839,27.867853,3.8354537,-49.901955,-17.007004,25.041134,-24.201265,32.588875,12.173851,-10.628518,-25.223026,-9.878668,5.2738905,0.54419947,36.106117,19.911709,-1.5644786,18.838537,-3.6276007,16.123861,11.44635,-0.7824603,37.050987,13.772791,22.587738,10.91563,10.537006,-6.9869566,5.4831324,-6.272531,8.58611,-14.831388,-7.5271063,8.795146,902915,GSM7892635,0.0,2023
-142.8121,-81.42744,-57.290466,72.9048,-21.272575,-110.12563,52.512756,79.13129,-18.782217,54.98008,3.4426687,11.442095,-3.1782742,55.31866,1.6374563,-16.067818,21.716301,31.38694,-4.749124,-56.368256,-19.876478,20.781916,-22.740076,33.475628,17.937885,-14.518912,-29.339949,-5.4073567,8.181922,-0.27265778,31.684332,23.61913,1.8536054,18.244095,-4.75174,12.639158,9.348297,-4.1440907,34.276962,4.8455434,22.790155,8.698139,9.991911,-9.154864,6.9634876,-13.502366,3.8143628,-16.456024,-1.3833236,7.7692037,902919,GSM7892639,0.004033643415908793,2023
-170.25375,-76.49382,112.36229,39.229,-5.528473,49.469288,-22.47161,-14.244513,-48.26641,-5.172805,46.99862,88.22625,2.0043643,6.156322,-37.50088,-39.641888,-56.95276,-21.602993,0.24426612,62.44378,47.63589,0.555396,37.09565,3.9526181,8.338894,-24.162085,10.049816,11.509755,6.7847157,0.7244671,-26.59076,27.315878,6.880903,60.27088,-12.856671,8.62936,-10.657492,2.1616602,18.104673,-4.7279506,-9.475685,-8.3030205,16.851562,3.0395913,33.191998,4.7813783,-5.95569,16.083584,0.19377469,-3.1218398,903038,GSM7897845,0.11423546349514922,2023
-132.51013,-125.93292,-44.75709,15.3968935,30.33973,15.749064,-113.8728,-66.85954,70.275215,38.904503,-8.383445,3.8301733,27.224463,3.6527863,-19.205526,-27.23791,-7.4060607,43.044254,1.4361082,-14.010925,-13.604238,28.863451,0.83096546,7.725865,-13.930544,-11.215258,-17.049671,23.063456,15.5042305,3.4545147,6.2323694,20.205402,17.2607,-11.699124,-4.089491,33.780865,-1.9565554,4.9956894,-14.945735,-16.271687,-16.15761,-1.1667322,-16.79617,-13.279346,-7.725686,-18.974752,-8.788006,6.590896,-10.799682,-26.542507,903071,GSM7897899,0.0075626780124994665,2023
-162.9453,-113.27033,-33.2051,45.85878,-100.304756,-84.616264,-21.550468,10.039637,48.48066,-21.448956,18.15008,-20.968403,-12.457287,-11.000016,58.695103,16.399092,35.995213,-6.3391747,-11.835617,2.6926818,18.534918,-44.807617,-22.66859,-0.8766479,33.90272,2.4592667,-0.8241452,-9.070653,10.239987,9.566272,1.7787464,-30.197102,-22.702696,-9.158966,-44.785095,-20.794584,34.599167,44.288383,-58.575054,8.932052,44.477894,-59.283543,69.51906,-46.558487,46.77687,-20.019613,21.301273,1.2859513,-1.5905737,18.169415,903074,GSM7897985,0.0016409203371965187,2023
-117.227104,-166.65462,-15.49425,12.778902,79.604645,53.031345,-37.079826,-64.72894,-3.4422805,7.3603387,-12.801299,32.784546,-4.8879495,-8.152038,-42.04917,-61.401653,-17.173405,0.37678927,8.15797,3.603512,-26.081818,13.219843,-0.32103816,-10.999357,-17.284544,-27.817535,-21.735561,43.291553,-27.079794,4.120879,-1.9665623,20.517399,24.978018,28.788977,-2.6976628,-25.3112,-2.8200912,39.52125,-41.855053,-10.229949,-0.44882885,18.152676,30.720858,22.138355,-1.4555582,39.79221,18.028582,16.099602,1.7391573,-8.987103,903362,GSM7899254,0.011188716094287008,2023
-175.56047,53.677452,100.29921,30.416265,-191.06139,-61.136604,36.183758,-50.988922,-2.9046674,-8.228457,13.639167,-43.61549,-42.833492,25.772844,-25.73882,7.5609455,1.5919566,-44.294537,-6.3968883,-30.871853,24.05995,11.141942,53.619728,28.83817,10.273039,12.703805,-17.40988,21.393366,3.7950888,-31.120182,-8.368796,-13.466967,9.531134,3.7020946,14.859717,-2.2732654,-2.053344,1.4945737,-17.612213,8.772381,-17.819073,-27.050014,-1.324196,-13.140669,-37.037563,10.255823,10.954834,-11.17607,-22.780888,-14.103549,903624,GSM7901322,0.0046359945502489385,2023
-171.4757,63.403236,121.88569,21.521357,-181.60545,-60.987206,34.82265,-51.619614,-4.4465227,-5.759335,7.980003,-32.905342,-42.549225,28.86954,-6.3899784,6.008223,4.0116305,-43.618393,-19.289461,-39.182903,22.151152,8.753059,55.455143,28.445309,17.402508,9.62558,-16.751184,26.342804,4.4024916,-27.40708,-3.6353602,-15.356659,11.36381,-4.4977045,19.34091,-8.018965,-5.269799,2.4395027,-19.57891,9.710439,-22.262104,-25.233528,2.270584,-7.400671,-37.570045,12.288433,5.577468,-18.412848,-23.150593,-17.292786,903630,GSM7901328,0.1810003786050015,2023
-187.16272,-136.98782,92.21676,-98.42235,-96.30273,131.38618,56.74847,-6.594835,-16.002737,-52.437443,-41.962257,21.09056,-10.070609,-33.65598,-56.96362,19.381407,-20.703403,44.272266,31.929615,15.784901,-13.104929,27.520203,-6.1781654,8.86312,10.100258,30.49127,-22.15397,13.023066,4.282361,34.081493,-12.403747,-5.0168877,-0.9858181,7.2822075,-0.041681428,-22.150553,-2.3941114,5.405258,4.759975,1.4797932,-12.707951,-14.364974,14.118068,-16.834326,5.3553534,8.440202,-13.489347,-8.714946,23.964611,-5.0069637,903747,GSM7902759,0.022173882791965045,2023
-187.11781,-128.71803,-95.825066,20.205225,-40.772217,-90.168365,24.00036,89.73868,10.463403,-16.81725,8.4872465,-21.092693,-4.4426837,-33.928516,17.156345,8.31122,-6.2056136,3.5041525,19.165472,7.6780505,-11.779359,7.227306,-32.53423,7.3997436,41.057224,-4.166991,-18.57553,-15.599489,-21.679089,11.542639,40.063774,20.119476,18.499641,5.2855344,3.469958,14.576357,13.466827,-8.826879,4.218951,17.06378,2.4886703,18.017363,-1.7238512,-4.4763665,1.7700111,-9.090636,-8.619485,28.904066,10.298042,15.777377,903787,GSM7902877,0.007678848144933736,2023
