gene_symbol,tsne_1,tsne_2
ENSG00000267939,39.69854,43.80446
ENSG00000267940,28.704071,15.17385
ENSG00000267943,29.831121,61.71085
ENSG00000267952,14.605947,0.20921849
ENSG00000267954,19.492283,-60.298466
MIR3188,-52.570354,38.324463
OR10B1P,-54.850937,-42.887188
ENSG00000267968,-38.666218,-18.345097
MAGEA9B,-18.388243,-41.49332
ENSG00000267980,46.85152,14.916294
ENSG00000267984,1.8446672,-64.32817
ENSG00000267986,-14.216712,40.88009
ENSG00000267990,-26.107916,71.04086
ENSG00000267992,7.680327,64.47371
CARD8-AS1,69.821335,45.892616
PTOV1-AS1,50.041904,13.205456
SSX4,-19.417671,-41.228535
ENSG00000268015,9.379247,53.45137
OR4G4P,-31.38621,-35.8506
ENSG00000268027,55.980793,64.135185
ENSG00000268030,53.122414,7.454922
TPM3P5,16.623968,-80.01941
LINC01785,13.606079,37.7102
ERFL,25.602379,13.92236
NBPF12,97.9402,1.2758833
ENSG00000268047,17.081545,18.966417
ENSG00000268049,27.576506,0.346328
ENSG00000268051,10.329283,59.33833
ENSG00000268053,-44.857246,5.2714696
ENSG00000268055,-48.951195,-6.521193
ENSG00000268056,13.511328,70.49034
BNIP3P40,-14.734833,58.01839
NAPA-AS1,62.724125,22.79177
SRP14P4,-12.261509,5.8991733
FMR1-AS1,29.36849,43.78708
OR5AH1P,-59.68121,-0.055353776
ENSG00000268069,34.25167,-0.24641968
ENSG00000268070,-16.921635,48.48933
RPL22P5,-84.17364,10.533153
ENSG00000268078,-61.824474,-42.573807
BNIP3P30,-44.142593,-13.304477
ENSG00000268080,-25.319155,-43.162563
ENSG00000268081,24.020773,40.929966
ENSG00000268083,29.797321,-62.803432
ENSG00000268087,39.756756,14.930586
ENSG00000268088,-73.89623,41.72277
GABRQ,23.5757,-27.181149
ENSG00000268093,41.166462,13.837731
ZNF649-AS1,-2.6194863,3.8579416
ZNF725P,-22.087368,-58.748146
CYP2G2P,-9.5320215,-35.862762
SLC6A14,24.2129,-15.005462
ENSG00000268105,17.323488,-85.24136
ENSG00000268107,24.889149,7.6650605
ENSG00000268108,-16.107199,-7.9997473
ENSG00000268112,0.0003185079,-64.42216
ENSG00000268116,-83.95849,-2.5416203
VN1R84P,-39.89112,42.970238
ENSG00000268119,68.65442,28.009571
ENSG00000268120,-3.548584,-5.5475597
ENSG00000268129,28.33145,5.5342617
ENSG00000268133,-26.0938,-2.8430164
PCGF7P,-20.166784,-86.337006
NIFKP6,-39.9304,45.781624
VN1R91P,-73.73708,1.6887258
ENSG00000268149,3.5218854,-61.025932
ENSG00000268153,9.5299835,64.58358
ENSG00000268154,34.178154,46.98845
ENSG00000268157,-6.2650113,4.9892645
ENSG00000268163,7.93137,25.512094
ENSG00000268170,40.601383,67.02894
ENSG00000268173,48.14533,7.522851
BNIP3P22,-32.46188,-3.9284997
ENSG00000268181,-38.962795,12.323748
SMIM17,28.629063,31.338314
ENSG00000268184,-29.967867,25.07099
ZNF114-AS1,18.827703,23.771502
ENSG00000268189,44.90506,10.475211
ENSG00000268191,0.009391404,-65.93731
ENSG00000268193,18.049143,12.614293
ENSG00000268199,7.317212,16.577314
ENSG00000268201,18.420116,21.154001
ENSG00000268203,-0.34782574,-65.70555
ENSG00000268204,20.648954,15.919533
ENSG00000268205,82.21311,13.790781
ENSG00000268209,-66.024666,-49.123985
ENSG00000268218,66.6113,24.148348
OPN1MW,-27.674726,-58.978218
EEF1A1P7,28.659193,-69.46765
ARL14EPL,-19.677088,-14.007644
ENSG00000268230,46.901855,15.142812
ENSG00000268231,-37.701866,-3.98805
FKBP4P6,-15.950695,-84.015305
TCP11X1,-11.574561,-38.091244
IGFL1P2,-68.68657,-31.94137
ENSG00000268240,37.966084,60.57174
RPS29P30,-66.97456,-16.532309
AIRN,-1.4018621,69.980804
ENSG00000268266,-8.038688,39.818287
SIGLEC29P,-54.56343,-37.76432
VN1R78P,-53.26601,4.8882275
ENSG00000268278,-45.615936,19.139416
ENSG00000268279,29.823023,14.149901
ENSG00000268282,10.998753,-83.788055
ENSG00000268287,-16.126484,-8.019061
ENSG00000268288,-2.2145634,5.1082616
ENSG00000268289,-21.094593,33.11235
ENSG00000268292,-24.332058,29.005901
ENSG00000268293,-51.100845,45.405563
POLR3GP1,-17.482567,-63.13832
ENSG00000268296,-42.777237,-47.88652
CLEC4GP1,-3.4669635,-22.551636
LINC02560,5.386861,-41.31335
ENSG00000268309,7.556565,63.18469
ENSG00000268316,-31.213493,8.230194
LINC01872,-15.571349,35.112064
SCGB1C2,-30.687487,16.782862
BNIP3P25,-12.611443,61.44663
LRRC2-AS1,-9.494444,19.977102
ENSG00000268326,-52.64046,-39.251408
ENSG00000268333,2.5377479,-0.3268562
BNIP3P23,-64.03903,-46.99413
SIGLEC20P,-29.884165,72.36488
FAM156A,67.589836,-23.645927
ENSG00000268355,-23.613115,80.39966
VN1R81P,-3.006454,0.6539645
ENSG00000268361,-15.319409,-65.42314
ENSG00000268362,81.45055,15.983723
SMC5-DT,43.32472,25.345428
SERTAD3-AS1,17.828615,18.982561
ENSG00000268375,-11.47936,43.003334
ENSG00000268379,-2.5093446,-4.3540883
FENDRR,31.986814,32.518917
ENSG00000268390,-4.6714206,38.325718
MTCO3P42,-28.876114,-38.679832
ENSG00000268392,-17.562983,11.276788
ENSG00000268400,35.269737,-64.76118
ENSG00000268401,56.112766,40.27896
ENSG00000268403,43.570396,4.0380383
ENSG00000268407,-64.62316,-32.965435
TRMT112P6,-25.557953,-74.00308
ENSG00000268416,62.88287,35.500923
MTDHP3,-27.479973,18.777357
ENSG00000268434,18.494877,-62.488846
BNIP3P27,-17.04954,48.62353
ENSG00000268442,12.215118,-15.766927
SSX2B,-17.876995,-41.635025
ENSG00000268455,-15.749375,-79.93275
ENSG00000268458,-24.74799,35.461884
ENSG00000268460,46.100098,43.390182
ENSG00000268461,-55.00947,20.972254
ENSG00000268465,-19.907534,-87.49826
BNIP3P38,-47.79593,44.18843
MIR4453HG,54.486935,5.9636335
ENSG00000268472,-3.681269,25.862728
ENSG00000268473,-67.984406,-49.87324
ENSG00000268475,1.4167188,-64.41758
NFILZ,54.074505,40.328266
RPL7AP69,-59.876957,-47.55471
ENSG00000268486,6.385041,55.846844
ENSG00000268496,-2.678262,15.70381
ENSG00000268499,16.59197,53.41656
SIGLEC5,49.160103,70.47829
ENSG00000268505,-2.351103,-38.878914
ENSG00000268509,23.847002,5.1563025
IFNL3P1,-18.151432,82.70965
ZNF8-DT,56.204826,6.3993316
ENSG00000268518,3.3763554,-20.779232
ENSG00000268520,18.067644,27.353394
VN1R83P,24.136175,19.999191
CYP2T3P,-36.689903,-15.971481
ENSG00000268530,8.696015,4.2359157
ENSG00000268531,-13.151259,-9.30069
LINC02135,-32.233753,-44.384174
ENSG00000268533,26.64888,42.417496
MTDHP4,-31.420776,-1.5245986
ENSG00000268536,-4.9774313,1.716685
VN1R88P,-75.767296,-19.427553
VN1R107P,-16.715263,-4.6942368
ENSG00000268555,57.9761,50.235794
ENSG00000268560,5.763682,16.278337
ILVBL-AS1,3.479307,8.412123
ENSG00000268565,30.154112,-56.080677
ENSG00000268566,-10.651689,-35.54567
ENSG00000268573,51.916122,12.709729
ENSG00000268575,74.77271,14.028329
LINC01966,-53.264393,-50.09095
SIGLEC18P,-23.326334,75.175964
ENSG00000268582,-77.56529,-40.481277
ENSG00000268583,42.389458,22.29076
ENSG00000268584,28.264936,6.118753
ENSG00000268589,-93.89307,-14.096578
ENSG00000268592,6.3973136,1.6572654
ENSG00000268593,-28.725143,-3.65745
ENSG00000268595,-69.55655,-35.70158
ENSG00000268597,-73.230835,-34.106766
VN1R80P,-39.64394,43.83379
ENSG00000268601,-0.61371386,44.912983
ENSG00000268603,12.020608,3.018323
ENSG00000268605,-27.377346,-3.7786098
MAGEA2,-16.016804,-43.064884
ENSG00000268614,3.057309,-64.78572
ENSG00000268615,-43.77581,38.502087
ENSG00000268618,14.319201,47.578953
ENSG00000268620,-93.499405,-39.826626
IGFL2-AS1,45.477215,36.65452
ENSG00000268623,-64.553375,47.256405
ENSG00000268628,15.38479,-7.072931
TEX13A,-31.641993,-66.1136
ENSG00000268635,37.846302,45.434353
ENSG00000268636,1.4240791,-65.19134
ENSG00000268643,34.79712,-63.984238
ENSG00000268649,2.4377828,-0.3758034
ENSG00000268650,16.086138,52.400997
CTAG1A,-23.213388,-43.579346
ENSG00000268652,-55.231136,-37.83598
MIMT1,-29.869484,-17.929604
ENSG00000268655,8.832371,0.70151657
LINC00664,56.29215,42.06975
ENSG00000268659,-22.680592,58.202526
LETM1P2,20.622503,-74.93516
WBP1LP6,-23.314877,-36.333652
ENSG00000268669,-47.043106,-26.868149
ENSG00000268670,23.11321,19.468002
ENSG00000268673,-35.21808,-34.324272
ENSG00000268674,-20.956438,-85.31682
ENSG00000268677,3.3448553,-63.522877
ENSG00000268678,10.023415,6.3951607
COX6CP7,-70.65106,17.863789
ENSG00000268683,3.7728305,51.710964
ENSG00000268685,-82.0704,-18.85626
ENSG00000268686,41.625168,42.128998
ZNF723,-7.6107473,41.324406
BNIP3P26,-12.408718,53.13721
ENSG00000268707,-6.758651,0.7339299
ENSG00000268711,-78.4887,-11.225438
ENSG00000268713,29.410772,13.948196
BNIP3P33,-67.50073,-9.73118
ENSG00000268723,-25.379248,-73.728676
ENSG00000268729,-77.94421,32.99282
ENSG00000268731,-8.015753,-55.950405
ENSG00000268734,-22.332945,72.63105
MTCO3P39,-17.790794,17.966839
HSFX2,8.941688,10.802298
ENSG00000268739,7.7524753,19.342047
ENSG00000268742,-72.78516,-35.601406
ENSG00000268743,4.149358,17.32239
ENSG00000268744,34.3153,53.397175
ENSG00000268745,-94.88144,11.394036
ENSG00000268746,10.054202,58.846718
ENSG00000268747,-16.525799,-4.811303
ENSG00000268750,39.903152,0.80739826
SCGB1B2P,7.5665565,0.36687458
LINC01081,-15.4704,-16.775679
ENSG00000268756,2.0142877,48.29666
ADGRE4P,47.478027,67.689804
ENSG00000268764,3.0805197,16.900091
ENSG00000268777,-52.484615,-7.7239857
RPL7P50,22.198454,-64.09449
VN1R87P,-40.34107,-32.44692
ENSG00000268790,28.025856,1.2141722
VN1R90P,-63.713634,-1.3285966
ENSG00000268797,-45.726635,-11.331144
ENSG00000268798,31.700678,10.314152
H3Y2,-36.2528,66.73509
ENSG00000268803,-32.73727,69.59755
LINC02132,3.0336428,72.72588
ENSG00000268810,4.084608,-61.542503
LIF-AS2,16.285534,-9.3340225
ENSG00000268818,-12.782375,38.911392
ENSG00000268823,-51.195496,-36.227924
BNIP3P32,-57.18767,-1.1789012
ENSG00000268833,-33.442833,67.12131
OR7A1P,-41.653336,-61.269447
ENSG00000268836,22.575361,13.742084
ENSG00000268839,-80.322296,-26.05208
ENSG00000268842,-69.87529,-56.473377
ENSG00000268845,-34.214386,69.5597
SIGLEC31P,-57.370815,-32.30211
SIGLEC22P,41.822414,71.27756
ENSG00000268854,30.910978,-54.488205
ENSG00000268858,54.59851,-16.145067
ENSG00000268864,20.835207,57.32399
ENSG00000268866,-28.050951,-10.209012
ESPNP,19.279919,-1.1230042
ENSG00000268870,14.521632,3.3512206
ENSG00000268873,-37.476562,20.333944
IGFL1P1,-21.211294,-13.212462
PNMA6B,-3.56306,-48.125416
ENSG00000268884,13.701495,-66.8239
ENSG00000268886,-20.904314,29.816702
LIM2-AS1,-8.15784,12.102775
ENSG00000268892,-6.3640428,-64.52926
PLCE1-AS1,-13.337687,-14.501554
A1BG-AS1,56.10868,5.036613
ENSG00000268896,-11.471351,-4.6303363
CSAG2,-17.457022,-43.037884
ENSG00000268903,38.103546,-4.0448103
ENSG00000268906,-22.931358,-61.313705
VN1R92P,-58.91887,-48.75719
ENSG00000268912,45.00416,14.475268
CSAG3,-16.0358,-43.071396
ENSG00000268922,-34.157272,-53.032997
ENSG00000268926,-12.911887,-18.08818
ENSG00000268931,-14.270681,39.54744
ENSG00000268938,7.2385335,16.421928
CT45A1,-18.91683,-43.049847
LINC01711,2.2731512,-11.114709
CKS1BP3,18.610209,-61.124435
ENSG00000268945,17.1189,52.586483
ENSG00000268947,30.29561,18.286507
MRPS17P1,44.910866,48.244568
CDRT15P7,-15.136704,-66.1779
ENSG00000268955,-26.702187,-1.8621876
ENSG00000268957,-24.426397,-37.26063
ERVV-2,29.834196,61.751682
ENSG00000268967,-75.10615,-31.310904
ENSG00000268970,29.490368,26.624123
MIA-RAB4B,-1.8747983,9.013636
ENSG00000268981,-27.089117,-29.349646
ENSG00000268983,14.554797,-61.477257
ENSG00000268985,-56.141983,25.301102
ENSG00000268987,-16.642748,43.936516
SPANXN2,-27.741898,-70.748726
CDC42EP3P1,-19.17009,57.219707
RPL22P6,-1.1656227,-70.76546
FAM236B,-33.799076,-3.5340245
VN1R82P,-11.951257,2.5132046
MAN1B1-DT,50.766945,5.4214797
DNAJC19P3,-89.207306,-22.396189
ZNF818P,68.73888,9.205832
SLC6A21P,-33.10679,-1.1798018
KRT18P40,-0.15172061,-54.52764
ENSG00000269014,-60.849476,13.74108
HOMER3-AS1,21.845081,10.208549
SIGLEC24P,-60.35207,-36.40807
ENSG00000269025,-53.67523,-35.829132
ENSG00000269026,27.129854,-63.63585
ENSG00000269032,-39.96671,34.8022
ENSG00000269035,-16.745464,-66.527794
LINC01838,-17.538153,-32.58604
SF1-DT,29.316261,12.691673
BNIP3P24,-40.551834,45.13047
ENSG00000269043,19.442955,34.057472
ENSG00000269044,68.14672,18.99345
ENSG00000269050,-2.0817251,54.043682
ENSG00000269053,16.77299,51.02106
ZNF497-AS1,27.266481,4.1067634
BNIP3P18,-44.19837,-30.984613
CALR3,-5.93454,-5.1296287
ENSG00000269066,18.645807,51.303295
ZNF728,7.9760733,-38.51247
ENSG00000269068,5.0988603,-4.9672704
ENSG00000269069,24.91783,12.1980295
ENSG00000269072,42.855022,70.41784
ENSG00000269082,1.10859,15.923694
ENSG00000269085,-83.69236,16.638813
LINC02965,64.324356,31.292788
ENSG00000269091,26.378284,27.904165
ENSG00000269095,-4.271225,-3.8377075
CT45A3,-19.309765,-43.14546
TPRG1LP1,-26.972355,-14.598184
LSP1P1,-89.09667,21.608665
ENSG00000269102,16.028997,27.27545
ENSG00000269103,18.990381,68.9508
ENSG00000269106,-0.25085172,5.460718
ENSG00000269107,-16.62128,36.90106
ENSG00000269110,11.074064,28.385921
TRABD2B,23.988834,-22.0744
FAM90A28P,-17.76451,-32.775066
HNRNPA1P52,19.19257,-56.48086
ENSG00000269124,-20.95211,-4.860312
ENSG00000269125,-32.090694,39.530518
ENSG00000269130,-80.042816,-25.96248
BRI3BPP1,-29.774607,30.873186
ZNF209P,-8.723445,-60.676937
ENSG00000269139,27.56934,-49.048035
MAST3-AS1,30.603666,-54.843304
ENSG00000269148,20.866768,25.116474
ENSG00000269151,3.2475874,4.04279
LYPLA2P2,-19.19511,-68.72122
BNIP3P13,-43.81538,47.304672
ENSG00000269155,7.233073,-7.650563
ENSG00000269161,-9.544412,42.421577
ENSG00000269167,-104.593834,-0.38062438
ENSG00000269172,-37.82102,44.90697
ENSG00000269176,39.126995,4.8410707
ENSG00000269177,-13.394768,14.066933
ENSG00000269179,-16.192059,-66.594086
ENSG00000269181,-91.42871,35.38256
LINC01082,-1.6980914,-38.350693
ENSG00000269188,-66.32268,-18.553627
ENSG00000269189,-34.160168,26.043207
FBXO17,42.20548,-31.652887
ENSG00000269191,7.1821074,16.370762
ENSG00000269194,14.751366,15.237773
ENSG00000269210,-8.516434,5.6598077
LINC00528,54.75211,63.930763
ENSG00000269226,54.83057,15.257091
RPS27AP19,-11.267344,31.193947
ZNF350-AS1,68.80255,29.757631
ENSG00000269236,-51.59775,-30.093777
ENSG00000269237,-32.4029,-4.120149
ENSG00000269242,47.692493,8.017089
ENSG00000269243,60.029358,-13.828079
RPL23AP78,-16.113306,-84.52446
ENSG00000269246,14.723185,7.9817467
SIGLEC21P,-57.42694,-37.911232
ENSG00000269256,-55.45167,47.649567
DNAJC19P2,-92.483055,32.07726
ENSG00000269271,-29.47027,71.726425
ENSG00000269274,5.089984,-63.434673
ENSG00000269275,-2.906457,-2.2781475
S100A11P8,-99.2116,-17.495882
ENSG00000269288,-14.008901,-2.9926326
ENSG00000269289,10.138406,38.999165
ENSG00000269292,26.72081,-53.89423
ZSCAN16-AS1,73.89092,18.046011
ENSG00000269296,30.253813,50.97333
ENSG00000269300,-11.624315,5.4734674
GRAMD1A-AS1,17.168562,55.903446
FKBP1AP1,-6.907717,28.25933
ENSG00000269307,-17.257513,-3.1324797
MAGIX,62.69869,22.66767
RAD54L2P1,-54.986515,-47.33406
ENSG00000269318,37.849846,17.271132
VN1R93P,-44.06688,-5.9224195
ENSG00000269321,-38.12421,44.03133
GOLGA2P9,-31.846462,-52.425327
IKBKG,72.568726,-29.557869
ZNF587B,90.41853,2.000742
VN1R85P,-26.101992,7.233393
ENSG00000269349,-11.7853365,-54.2435
ENSG00000269350,-49.47012,-42.244602
PTOV1-AS2,42.127666,-4.61302
ENSG00000269353,-20.956509,2.5616446
ENSG00000269354,-82.84604,-5.901808
ENSG00000269356,-19.618946,-7.9882407
LINC01233,-47.102016,-37.12903
ENSG00000269365,-11.6744,48.46614
ENSG00000269371,-18.859728,-86.5932
ENSG00000269373,-51.975983,23.084913
ENSG00000269374,34.685535,-64.92223
ENSG00000269376,-19.4814,-8.023597
ITGB1P1,45.5433,-5.4184947
CYCSP7,-83.28524,-28.6844
ENSG00000269385,-38.306667,66.75602
RAB11B-AS1,47.223328,3.2652602
ENSG00000269387,-50.80911,33.43164
ENSG00000269388,26.892271,4.872684
ENSG00000269391,-55.614304,-37.750885
ENSG00000269392,-3.6567864,5.590965
ENSG00000269397,28.374186,20.00453
ENSG00000269399,58.83773,25.97049
ENSG00000269400,-56.85791,28.904957
ENSG00000269403,24.731638,4.1669827
SPIB,65.673065,46.587013
NXF2,-19.2311,-42.006107
LINC01224,53.992897,27.128204
ENSG00000269419,-93.81426,10.280736
PLA2G4C-AS1,-2.3781543,44.39942
ENSG00000269421,-12.071466,14.174885
ENSG00000269425,-2.4638736,2.4503765
ENSG00000269427,44.301258,4.352616
BNIP3P8,-27.193401,54.04848
OPN1MW3,-32.576176,-37.67913
NXF2B,-19.249428,-42.005238
PGLS-DT,64.51532,21.430859
ENSG00000269444,-4.6297965,14.299923
ENSG00000269445,-49.47581,-6.74862
ENSG00000269446,27.894102,59.76889
ENSG00000269458,-96.16672,7.8800383
ENSG00000269460,-73.93507,41.72079
ENSG00000269463,1.8827906,20.603832
H3Y1,-34.847954,-33.258583
ENSG00000269469,17.574133,-57.964195
ENSG00000269471,-40.574474,-11.314042
ZNF132-DT,59.532177,26.97252
ENSG00000269475,-26.25616,-42.0497
ENSG00000269476,18.642265,-59.71356
ENSG00000269480,34.248783,54.6107
ENSG00000269481,26.388218,15.334023
ENSG00000269482,-16.572874,37.543392
ENSG00000269483,-60.821617,25.320103
ERVK9-11,43.826515,23.557402
ENSG00000269487,-7.1917806,56.485752
ENSG00000269489,-1.8959267,8.344445
ENSG00000269495,2.8452058,-44.189705
DMRTC1,-10.145882,7.818654
ENSG00000269504,10.46627,48.498177
ZNF92P2,-81.920715,-19.10689
ENSG00000269506,-1.6341532,67.98791
BNIP3P34,-58.71339,-50.934345
ENSG00000269514,75.97254,23.9957
CYP4F23P,-4.2629995,-31.447767
ENSG00000269519,-65.97557,-16.882671
ENSG00000269524,-33.69955,65.18582
ERVV-1,-21.693253,-48.821087
ENSG00000269533,13.900281,1.7425015
ENSG00000269534,-7.041579,14.610137
ENSG00000269535,24.827192,34.62881
ENSG00000269540,-23.814337,-29.037184
ENSG00000269543,-27.72127,26.409203
CLIC4P2,-57.393616,-56.51562
ENSG00000269547,-3.2874966,-49.35511
OR7A8P,-45.79699,-64.09385
ENSG00000269553,3.6032407,72.79328
TMEM185A,71.176796,-24.568275
ENSG00000269559,21.114265,6.413826
ENSG00000269560,27.452988,51.055973
ENSG00000269564,-27.494278,70.08983
GPR32P1,-64.470535,-18.04308
ENSG00000269570,23.017162,22.91878
MTDHP5,-90.98992,-21.439005
HNRNPMP2,-68.63016,-50.235092
ENSG00000269578,19.842972,50.742096
SIGLEC27P,-25.61221,-37.12558
ENSG00000269583,-0.78217286,0.34092534
TDGF1P7,-16.42313,-25.617283
CT45A10,-17.167965,-42.49115
ENSG00000269588,-59.27469,-42.21277
ENSG00000269590,15.74479,-61.990524
ENSG00000269599,-67.65556,-9.659661
ENSG00000269600,43.391655,34.274525
ENSG00000269604,71.517654,-37.302673
OSTCP3,-8.323907,-71.49771
C10ORF95-AS1,80.73744,13.95851
MTDHP2,-43.70115,-13.575873
ENSG00000269621,30.029423,-50.662876
TP53TG3HP,-47.831787,-37.39926
ENSG00000269635,11.434508,69.31036
RPL12P41,8.543183,-69.4043
ZNF888-AS1,-1.6702449,6.3690443
ENSG00000269651,-64.51287,-42.21125
ENSG00000269652,1.8649496,-10.616444
ENSG00000269653,15.957536,48.376522
NOP53-AS1,6.5783076,9.029188
BNIP3P39,-20.152657,16.197481
ENSG00000269667,24.420876,65.70523
OR7A18P,-86.98357,-24.85474
ENSG00000269680,39.983,42.869316
ENSG00000269681,-32.20905,69.562546
ENSG00000269688,27.819767,21.547342
FKBP4P2,-52.104458,-61.363316
ENSG00000269693,29.77212,3.520754
ENSG00000269694,12.813025,60.31023
ZNF470-DT,32.39773,14.885967
ZIM2,-6.6810184,-25.022894
ENSG00000269706,-21.582848,-17.010391
ENSG00000269707,61.22487,41.11785
ENSG00000269711,42.75503,70.8829
NBPF9,115.277435,-34.162746
CCDC194,62.355038,27.73639
ENSG00000269729,4.042754,34.620758
WBP1LP7,-77.576256,-8.495189
ENSG00000269736,-22.125402,3.7255523
ENSG00000269737,40.068142,-1.7960261
ENSG00000269741,3.0533264,-44.341553
BNIP3P29,-52.51172,39.505962
SLC25A53,69.58467,16.998407
ENSG00000269745,0.9384523,-45.47854
ENSG00000269749,-0.41054648,22.417603
ENSG00000269752,16.416124,57.194466
ENSG00000269755,32.173946,27.824991
ENSG00000269758,21.336386,28.438246
ENSG00000269761,-25.868263,-40.72574
EXOSC3P2,-17.724648,-80.658905
ENSG00000269765,-74.21339,-66.698296
DPPA5P1,-53.19327,-29.728622
ENSG00000269779,20.0554,54.484585
MIR1470,-96.37768,10.086806
ENSG00000269786,-59.423653,-21.113337
OR7A3P,-47.52735,-61.55459
SSX4B,-19.51497,-41.06247
ENSG00000269792,-0.09607905,-0.34467646
ZIM2-AS1,-36.64096,-3.0164957
ENSG00000269794,-0.816986,15.698044
ENSG00000269796,-85.14017,-22.014318
ENSG00000269799,-7.2007017,46.950764
PLEKHA3P1,17.077482,-56.74721
ENSG00000269802,-35.866585,76.654144
BICRA-AS1,-15.680132,59.85621
ENSG00000269807,12.600159,68.84896
SCGB2B3P,-42.132442,25.724108
ENSG00000269813,-2.893092,-76.90073
ENSG00000269815,19.85957,23.811028
KCNQ1OT1,111.409225,-3.0784678
ENSG00000269823,42.6536,7.3943243
ENSG00000269825,69.77568,12.162453
ENSG00000269826,-29.478647,6.562452
ENSG00000269833,-56.737534,-27.49666
ZNF528-AS1,71.881294,21.304659
ENSG00000269836,-25.434364,43.224895
IPO5P1,68.25119,16.449404
ENSG00000269839,-72.42181,-7.260078
ENSG00000269842,43.685425,52.029213
ENSG00000269843,23.411312,17.412449
CCNYL6,10.228144,26.084526
ENSG00000269846,15.271801,6.395229
ENSG00000269848,-94.62774,13.572845
RNF225,5.4430985,-41.237244
EGLN2,88.771706,-39.99791
ZNF628-DT,-18.251928,-1.2088094
ENSG00000269867,46.959435,13.632975
ENSG00000269873,-6.643332,44.71221
ENSG00000269877,-27.744616,69.847206
ENSG00000269883,-6.426814,-17.220783
VN1R79P,-67.68705,-45.42047
ENSG00000269886,-5.261651,9.471663
ENSG00000269887,19.207737,38.44381
ENSG00000269888,27.633501,-66.98753
ENSG00000269889,9.015499,2.2079036
ARHGAP19-SLIT1,32.358204,63.359436
ENSG00000269892,29.935345,25.13091
SNHG8,86.696266,-18.90568
ENSG00000269895,28.388208,20.003893
ENSG00000269896,34.009712,-2.5937352
COMMD3-BMI1,41.263744,0.5800359
ENSG00000269898,-12.082599,45.44652
RMRP,19.023342,89.11938
ENSG00000269901,17.028734,26.327806
ENSG00000269902,-7.472615,58.137356
ENSG00000269903,8.188949,15.478285
MAP2K4P1,11.210489,22.605953
ENSG00000269906,29.081614,9.560289
PTMAP11,2.5104222,24.684172
ENSG00000269910,41.7956,1.8747538
FAM226B,22.70611,24.73896
ENSG00000269915,6.2704573,-9.794978
ENSG00000269918,29.51806,16.056055
ENSG00000269919,-19.884617,62.739178
ENSG00000269921,18.820543,7.2014093
ENSG00000269924,15.510708,46.76492
